A Premonition of Your Demise;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Amphibious Kavu;Creature — Kavu;G;3;Planeshift (Common);0
Amphin Mutineer;Creature — Salamander Pirate;U;4;Commander Legends (Rare)/The Lost Caverns of Ixalan Commander (Rare)/Murders at Karlov Manor Commander (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Amrou Kithkin;Creature - Kithkin;W;2;Fourth Edition (Common)/Legends (Common)/Masters Edition III (Common);0
Amrou Scout;Creature — Kithkin Rebel Scout;W;2;Time Spiral (Common)/Modern Masters (Common)/Time Spiral Remastered (Common);0
Amrou Seekers;Creature — Kithkin Rebel;W;3;Time Spiral (Common)/Modern Masters (Common)/Time Spiral Remastered (Common);0
Amugaba;Creature — Illusion;U;7;Odyssey (Rare);0
Amulet of Kroog;Artifact;C;2;Fourth Edition (Common)/Fifth Edition (Common)/Antiquities (Common)/Masters Edition IV (Common);0
Amulet of Quoz;Artifact;C;6;Ice Age (Rare);0
Amulet of Unmaking;Artifact;C;5;Mirage (Rare);0
Amulet of Vigor;Artifact;C;1;Worldwake (Rare)/Secret Lair Drop (Rare)/The Lost Caverns of Ixalan Commander (Rare);0
Amy Rose;Legendary Creature - Hedgehog Warrior;R/W;4;Secret Lair Drop (Mythic Rare);1
An Offer You Can't Refuse;Instant;U;1;Streets of New Capenna (Uncommon)/Bloomburrow Commander (Uncommon)/Magic: The Gathering Foundations (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);1
An-Havva Constable;Creature — Human;G;3;Fifth Edition (Rare)/Homelands (Rare);0
An-Havva Inn;Sorcery;G;3;Homelands (Uncommon);0
An-Havva Township;Land;C;0;Homelands (Uncommon);0
An-Zerrin Ruins;Enchantment;R;4;Homelands (Rare)/Masters Edition II (Rare);0
Ana Disciple;Creature — Human Wizard;G;1;Apocalypse (Common);0
Ana Sanctuary;Enchantment;G;3;Apocalypse (Uncommon);0
Anaba Ancestor;Creature — Minotaur Spirit;R;2;Homelands (Rare)/Masters Edition III (Common);0
Anaba Bodyguard;Creature — Minotaur;R;4;Classic Sixth Edition (Common)/Homelands (Common)/Tenth Edition (Common);0
Anaba Shaman;Creature — Minotaur Shaman;R;4;Classic Sixth Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Homelands (Common);0
Anaba Spirit Crafter;Creature — Minotaur Shaman;R;4;Homelands (Rare)/Masters Edition III (Common);0
Anaconda;Creature — Snake;G;4;Seventh Edition (Uncommon)/Ninth Edition (Uncommon)/Urza's Saga (Uncommon)/Portal (Uncommon);0
Anafenza, Unyielding Lineage;Legendary Creature — Spirit Soldier;W;3;Tarkir: Dragonstorm (Rare);2
Analyze the Pollen;Sorcery;G;1;Murders at Karlov Manor (Rare);0
Anarchist;Creature — Human Wizard;R;5;Ninth Edition (Uncommon)/Exodus (Common)/Odyssey (Common)/Tempest Remastered (Common);0
Anarchy;Sorcery;R;4;Ice Age (Uncommon)/Masters Edition II (Rare);0
Anavolver;Creature — Volver;G;4;Apocalypse (Rare);0
Ancestor Dragon;Creature — Dragon;W;6;Global Series: Jiang Yanggu and Mu Yanling (Rare)/Magic: The Gathering Foundations (Rare);1
Ancestor's Chosen;Creature — Human Cleric;W;7;Judgment (Uncommon)/Tenth Edition (Uncommon)/Ultimate Masters (Uncommon);0
Ancestor's Prophet;Creature — Human Cleric;W;5;Onslaught (Rare);0
Ancestral Knowledge;Enchantment;U;2;Weatherlight (Rare);0
Ancestral Mask;Enchantment — Aura;G;3;Mercadian Masques (Common)/Eternal Masters (Uncommon)/Historic Anthology 2 (Uncommon)/Wilds of Eldraine Commander (Common);0
Ancestral Memories;Sorcery;U;5;Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Mirage (Rare)/Portal (Rare);0
Ancestral Recall;Instant;U;1;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Vintage Masters (Bonus);0
Ancestral Tribute;Sorcery;W;7;Odyssey (Rare);0
Ancestral Vision;Sorcery;U;0;Time Spiral (Rare)/Duel Decks: Jace vs. Chandra (Rare)/Duel Decks Anthology, Jace vs. Chandra (Rare)/Iconic Masters (Rare)/Time Spiral Remastered (Mythic Rare)/Tarkir: Dragonstorm Commander (Rare);2
Ancient Adamantoise;Creature - Turtle;G;8;Magic: The Gathering—FINAL FANTASY (Mythic Rare);0
Ancient Cellarspawn;Enchantment Creature — Horror;B;3;Duskmourn: House of Horror Commander (Rare);1
Ancient Craving;Sorcery;B;4;Starter 1999 (Rare)/Portal Second Age (Rare)/Duel Decks: Sorin vs. Tibalt (Rare)/Commander 2015 (Rare)/Masters 25 (Uncommon)/Commander 2021 (Uncommon)/Innistrad: Crimson Vow Commander (Uncommon)/Jumpstart 2022 (Uncommon);0
Ancient Den;Artifact Land;C;0;Mirrodin (Common)/Planechase (Common)/Time Spiral Remastered (Bonus)/Commander 2021 (Common)/The Brothers' War Commander (Common)/Edge of Eternities Commander (Common);1
Ancient Grudge;Instant;R;2;Time Spiral (Common)/Innistrad (Common)/Modern Masters 2017 Edition (Uncommon)/Secret Lair Drop (Rare)/Time Spiral Remastered (Common)/Historic Anthology 5 (Common)/Mystery Booster 2: Convention Edition (Common);0
Ancient Hydra;Creature — Hydra;R;5;Nemesis (Uncommon);0
Ancient Kavu;Creature — Kavu;R;4;Invasion (Common);0
Ancient Ooze;Creature — Ooze;G;7;Scourge (Rare);0
Ancient Runes;Enchantment;R;3;Tempest (Uncommon);0
Ancient Silverback;Creature — Ape;G;6;Seventh Edition (Rare)/Ninth Edition (Rare)/Urza's Destiny (Rare)/Magic 2015 Core Set (Uncommon);0
Ancient Spider;Creature — Spider;G/W;4;Planeshift (Rare);0
Ancient Spring;Land;C;0;Invasion (Common);0
Ancient Tomb;Land;C;0;Tempest (Uncommon)/From the Vault: Realms (Mythic Rare)/Vintage Masters (Rare)/Zendikar Expeditions (Mythic Rare)/Ultimate Masters (Rare)/Ultimate Box Toppers (Special)/Zendikar Rising Expeditions (Mythic Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Mythic Rare)/Edge of Eternities Bonus Sheet (Mythic Rare);1
Ancient Vendetta;Sorcery;B;4;Aetherdrift (Uncommon);1
Andradite Leech;Creature — Leech;B;3;Invasion (Rare);0
Angel of Despair;Creature — Angel;B/W;7;Guildpact (Rare)/Magic: The Gathering-Commander (Rare)/Commander Anthology (Rare)/Ultimate Masters (Uncommon)/Guild Kit: Orzhov (Rare);0
Angel of Fury;Creature — Angel;W;6;Portal Second Age (Rare)/Masters Edition II (Rare);0
Angel of Invention;Creature — Angel;W;5;Kaladesh (Mythic Rare)/Kaladesh Remastered (Mythic Rare)/Modern Horizons 3 Commander (Mythic Rare)/Tarkir: Dragonstorm Commander (Mythic Rare);1
Angel of Light;Creature — Angel;W;5;Starter 1999 (Uncommon)/Masters Edition II (Uncommon);0
Angel of Mercy;Creature — Angel;W;5;Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Invasion (Uncommon)/Tenth Edition (Uncommon)/Starter 1999 (Uncommon)/Portal Second Age (Uncommon)/Duel Decks: Divine vs. Demonic (Uncommon)/Duel Decks Anthology, Divine vs. Demonic (Uncommon)/Iconic Masters (Common)/Jumpstart (Common)/Jumpstart 2025 (Common);0
Angel of Retribution;Creature — Angel;W;7;Torment (Rare)/Battlebond (Uncommon);0
Angel of Sanctions;Creature — Angel;W;5;Amonkhet (Mythic Rare)/Commander 2019 (Mythic Rare)/Amonkhet Remastered (Mythic Rare)/Aetherdrift Commander (Mythic Rare);1
Angel of the Ruins;Artifact Creature - Angel;W;7;Commander 2021 (Rare)/The Brothers' War Commander (Rare)/March of the Machine Commander (Rare)/Murders at Karlov Manor Commander (Rare)/Outlaws of Thunder Junction Commander (Rare)/Bloomburrow Commander (Rare)/Modern Horizons 3 (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon)/Edge of Eternities Commander (Rare);2
Angel's Feather;Artifact;C;2;Ninth Edition (Uncommon)/Darksteel (Uncommon)/Tenth Edition (Uncommon)/Duel Decks: Divine vs. Demonic (Uncommon)/Magic 2010 (Uncommon)/Magic 2011 (Uncommon)/Magic 2012 (Uncommon)/Duel Decks Anthology, Divine vs. Demonic (Uncommon);0
Angel's Trumpet;Artifact;C;3;Urza's Legacy (Uncommon);0
Angelfire Crusader;Creature — Human Soldier Knight;W;4;Apocalypse (Common);0
Angelic Blessing;Sorcery;W;3;Ninth Edition (Common)/Exodus (Common)/Tenth Edition (Common)/Starter 1999 (Common)/Starter 2000 (Common)/Portal (Common)/Portal Second Age (Common)/Tempest Remastered (Common);0
Angelic Chorus;Enchantment;W;5;Urza's Saga (Rare)/Tenth Edition (Rare)/Battlebond (Rare);0
Angelic Curator;Creature — Angel Spirit;W;2;Urza's Legacy (Common)/Modern Horizons 2 (Uncommon);0
Angelic Edict;Sorcery;W;5;Gatecrash (Common)/Jumpstart (Common)/Jumpstart 2022 (Common)/Magic: The Gathering Foundations (Common)/Jumpstart 2025 (Common);1
Angelic Favor;Instant;W;4;Nemesis (Uncommon);0
Angelic Page;Creature — Angel Spirit;W;2;Seventh Edition (Common)/Eighth Edition (Common)/Urza's Saga (Common)/Battle Royale Box Set (Common)/Duel Decks: Divine vs. Demonic (Common)/Duel Decks Anthology, Divine vs. Demonic (Common)/Masters 25 (Uncommon)/Jumpstart (Common)/Jumpstart 2022 (Common);0
Angelic Protector;Creature — Angel;W;4;Tempest (Uncommon)/Duel Decks: Divine vs. Demonic (Uncommon)/Duel Decks Anthology, Divine vs. Demonic (Uncommon)/Tempest Remastered (Uncommon)/Jumpstart 2022 (Uncommon);0
Angelic Renewal;Enchantment;W;2;Weatherlight (Common)/Ultimate Masters (Common);0
Angelic Shield;Enchantment;U/W;2;Invasion (Uncommon)/Duel Decks: Venser vs. Koth (Uncommon);0
Angelic Voices;Enchantment;W;4;Legends (Rare)/Chronicles (Rare)/Masters Edition IV (Uncommon);0
Angelic Wall;Creature — Wall;W;2;Odyssey (Common)/Tenth Edition (Common)/Portal Second Age (Common)/Avacyn Restored (Common)/Magic 2014 Core Set (Common);0
Anger;Creature — Incarnation;R;4;Judgment (Uncommon)/Magic: The Gathering-Commander (Uncommon)/Duel Decks: Venser vs. Koth (Uncommon)/Commander Anthology (Uncommon)/Ultimate Masters (Uncommon)/Adventures in the Forgotten Realms Commander (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Uncommon)/Modern Horizons 3 Commander (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);1
Angry Mob;Creature - Human;W;4;Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/The Dark (Uncommon)/Masters Edition (Uncommon);0
Anguished Unmaking;Instant;B/W;3;Shadows over Innistrad (Rare)/Double Masters 2022 (Rare)/Shadows Over Innistrad Remastered (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Rare)/Magic The Gathering—Fallout (Rare)/Outlaws of Thunder Junction Breaking News (Mythic Rare)/Tarkir: Dragonstorm Commander (Rare);1
Angus Mackenzie;Legendary Creature — Human Cleric;G/W/U;3;Legends (Rare)/Masters Edition III (Rare);0
Animal Boneyard;Enchantment — Aura;W;3;Odyssey (Uncommon);0
Animal Magnetism;Sorcery;G;5;Onslaught (Rare)/Commander Masters (Uncommon);0
Animate Artifact;Enchantment — Aura;U;4;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Masters Edition IV (Uncommon);0
Animate Dead;Enchantment — Aura;B;2;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Masters Edition (Uncommon)/Premium Deck Series: Graveborn (Uncommon)/Vintage Masters (Uncommon)/Eternal Masters (Uncommon)/Murders at Karlov Manor Commander (Uncommon);0
Animate Land;Instant;G;1;Nemesis (Uncommon);0
Animate Wall;Enchantment - Aura;W;1;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Masters Edition (Uncommon);0
Ankh of Mishra;Artifact;C;2;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Masters Edition (Rare)/Vintage Masters (Rare);0
Annex;Enchantment — Aura;U;4;Ninth Edition (Uncommon)/Onslaught (Uncommon);0
Annihilate;Instant;B;5;Invasion (Uncommon)/Commander 2013 Edition (Uncommon)/Commander 2014 (Uncommon)/Eternal Masters (Uncommon);0
Annul;Instant;U;1;Urza's Saga (Common)/Mirrodin (Common)/Theros (Common)/Kaldheim (Common)/Edge of Eternities (Uncommon);4
Anodet Lurker;Artifact Creature — Construct;C;5;Fifth Dawn (Common);0
Anoint with Affliction;Instant;B;2;Phyrexia: All Will Be One (Common);0
Anoint;Instant;W;1;Tempest (Common)/Tempest Remastered (Common);0
Anointed Peacekeeper;Creature — Human Cleric;W;3;Dominaria United (Rare);0
Anrakyr the Traveller;Legendary Artifact Creature - Necron;B;5;Warhammer 40,000 Commander (Rare);1
Antagonism;Enchantment;R;4;Urza's Saga (Rare);0
Anthroplasm;Creature — Shapeshifter;U;4;Urza's Legacy (Rare);0
Anti-Magic Aura;Enchantment - Aura;U;3;Fifth Edition (Uncommon)/Legends (Common);0
Anticausal Vestige;Creature - Eldrazi;C;6;Edge of Eternities (Rare);3
Anurid Barkripper;Creature — Frog Beast;G;3;Judgment (Common);0
Anurid Brushhopper;Creature — Frog Beast;G/W;3;Judgment (Rare);0
Anurid Murkdiver;Creature — Zombie Frog Beast;B;6;Onslaught (Common);0
Anurid Scavenger;Creature — Frog Beast;G;3;Torment (Uncommon);0
Anurid Swarmsnapper;Creature — Frog Beast;G;3;Judgment (Uncommon);0
Anvil of Bogardan;Artifact;C;2;Visions (Rare);0
Apathy;Enchantment — Aura;U;1;Weatherlight (Common);0
Apes of Rath;Creature — Ape;G;4;Tempest (Uncommon);0
Aphetto Alchemist;Creature — Human Wizard;U;2;Onslaught (Uncommon);0
Aphetto Dredging;Sorcery;B;4;Onslaught (Common)/Premium Deck Series: Slivers (Common);0
Aphetto Exterminator;Creature — Human Wizard;B;3;Legions (Uncommon);0
Aphetto Grifter;Creature — Human Wizard;U;3;Onslaught (Uncommon);0
Aphetto Runecaster;Creature — Human Wizard;U;4;Scourge (Uncommon);0
Aphetto Vulture;Creature — Zombie Bird;B;6;Onslaught (Uncommon);0
Apocalypse Chime;Artifact;C;2;Homelands (Rare);0
Apocalypse Runner;Artifact — Vehicle;B/R;4;Aetherdrift (Uncommon);4
Apocalypse;Sorcery;R;5;Tempest (Rare);0
Appendage Amalgam;Enchantment Creature — Horror;B;3;Duskmourn: House of Horror (Common);1
Appetite for the Unnatural;Instant;G;3;Kaladesh (Common)/Kaladesh Remastered (Common);0
Apprentice Necromancer;Creature — Zombie Wizard;B;2;Urza's Destiny (Rare)/Commander 2017 (Rare)/Ultimate Masters (Uncommon);0
Apprentice Sorcerer;Creature — Human Wizard;U;3;Portal Second Age (Uncommon);0
Apprentice Wizard;Creature - Human Wizard;U;3;Fourth Edition (Common)/The Dark (Rare)/Masters Edition (Common)/Double Masters (Common);0
Aquamoeba;Creature — Elemental Beast;U;2;Torment (Common)/Vintage Masters (Common)/Dominaria Remastered (Common);0
Araba Mothrider;Creature — Human Samurai;W;2;Saviors of Kamigawa (Common);0
Arachnogenesis;Instant;G;3;Commander 2015 (Rare)/Commander Masters (Rare)/Duskmourn: House of Horror Commander (Rare);1
Arachnoid;Artifact Creature — Spider;C;6;Fifth Dawn (Uncommon);0
Arashi, the Sky Asunder;Legendary Creature – Spirit;G;5;Saviors of Kamigawa (Rare)/Commander 2021 (Rare);0
Arashin Cleric;Creature — Human Cleric;W;2;Fate Reforged (Common);0
Arashin Sunshield;Creature — Human Warrior;W;4;Tarkir: Dragonstorm (Common);2
Arasta of the Endless Web;Legendary Enchantment Creature — Spider;G;4;Theros Beyond Death (Rare)/Streets of New Capenna Commander (Rare)/Commander Legends: Battle for Baldur's Gate (Rare)/Commander Masters (Rare)/Bloomburrow Commander (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Arbor Adherent;Creature — Dog Druid;G;4;Tarkir: Dragonstorm Commander (Rare);1
Arbor Elf;Creature — Elf Druid;G;1;Worldwake (Common)/Magic 2013 (Common)/Masters 25 (Common)/The Lord of the Rings: Tales of Middle Earth Commander (Common);0
Arboreal Grazer;Creature — Sloth Beast;G;1;War of the Spark (Common)/Ravnica Remastered (Common)/Tarkir: Dragonstorm Commander (Common);1
Arboria;World Enchantment;G;4;Legends (Uncommon)/Masters Edition III (Rare)/Dominaria Remastered (Rare);0
Arc Lightning;Sorcery;R;3;Urza's Saga (Common)/Battle Royale Box Set (Common)/Planechase (Common)/Khans of Tarkir (Uncommon)/Ugin's Fate promos (Uncommon);0
Arc Mage;Creature — Human Spellshaper;R;3;Nemesis (Uncommon);0
Arc-Slogger;Creature — Beast;R;5;Mirrodin (Rare);0
Arcade Gannon;Legendary Creature — Human Doctor;U/W;4;Magic The Gathering—Fallout (Rare);0
Arcades Sabboth;Legendary Creature — Elder Dragon;G/W/U;8;Legends (Rare)/Chronicles (Rare)/Masters Edition III (Rare)/Dominaria Remastered (Rare);0
Arcades, the Strategist;Legendary Creature — Elder Dragon;G/W/U;4;Core Set 2019 (Mythic Rare)/Time Spiral Remastered (Bonus);0
Arcane Denial;Instant;U;2;Alliances (Common)/Masters Edition (Common)/Commander 2013 Edition (Common)/Commander 2016 (Common)/Commander Anthology (Common)/Masters 25 (Common)/Commander Legends (Common)/Innistrad: Crimson Vow Commander (Common)/The Lord of the Rings: Tales of Middle Earth Commander (Common)/Wilds of Eldraine Commander (Common)/Outlaws of Thunder Junction Commander (Common)/Modern Horizons 3 Commander (Common)/Aetherdrift Commander (Common);2
Arcane Epiphany;Instant;U;5;Magic: The Gathering Foundations (Uncommon);1
Arcane Laboratory;Enchantment;U;3;Seventh Edition (Uncommon)/Urza's Saga (Uncommon);0
Arcane Sanctum;Land;C;0;Shards of Alara (Uncommon)/Commander 2013 Edition (Uncommon)/Commander 2016 (Uncommon)/Modern Masters 2017 Edition (Uncommon)/Commander 2017 (Uncommon)/Commander Anthology 2018 (Uncommon)/Commander 2018 (Uncommon)/Adventures in the Forgotten Realms Commander (Uncommon)/Streets of New Capenna Commander (Uncommon)/Dominaria United Commander (Uncommon)/Warhammer 40,000 Commander (Uncommon)/The Brothers' War Commander (Uncommon)/March of the Machine Commander (Uncommon)/Duskmourn: House of Horror Commander (Uncommon)/Aetherdrift Commander (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);3
Arcane Signet;Artifact;C;2;Throne of Eldraine (Common)/Ikoria Commander (Common)/Zendikar Rising Commander (Common)/Commander Legends (Uncommon)/Kaldheim Commander (Common)/Commander 2021 (Common)/Adventures in the Forgotten Realms Commander (Common)/Innistrad: Midnight Hunt Commander (Common)/Innistrad: Crimson Vow Commander (Common)/Arena Base Set (Common)/Kamigawa: Neon Dynasty Commander (Common)/Streets of New Capenna Commander (Common)/Commander Legends: Battle for Baldur's Gate (Uncommon)/Dominaria United Commander (Common)/Warhammer 40,000 Commander (Common)/The Brothers' War Commander (Common)/Phyrexia: All Will Be One Commander (Common)/March of the Machine Commander (Common)/The Lord of the Rings: Tales of Middle Earth Commander (Common)/Commander Masters (Uncommon)/Wilds of Eldraine Commander (Common)/Doctor Who Commander (Common)/The Lost Caverns of Ixalan Commander (Common)/Murders at Karlov Manor Commander (Common)/Magic The Gathering—Fallout (Uncommon)/Outlaws of Thunder Junction Commander (Common)/Modern Horizons 3 Commander (Common)/Bloomburrow Commander (Common)/Duskmourn: House of Horror Commander (Common)/Mystery Booster 2: Convention Edition (Common)/Magic: The Gathering Foundations Commander (Uncommon)/Aetherdrift Commander (Uncommon)/Tarkir: Dragonstorm Commander (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Common)/Edge of Eternities Commander (Common);4
Arcane Spyglass;Artifact;C;4;Darksteel (Common);0
Arcane Teachings;Enchantment — Aura;R;3;Judgment (Common)/Tenth Edition (Uncommon);0
Arcanis the Omnipotent;Legendary Creature — Wizard;U;6;Onslaught (Rare)/Tenth Edition (Rare)/Duel Decks: Speed vs. Cunning (Mythic Rare)/Eternal Masters (Rare)/Commander 2017 (Rare)/Dominaria Remastered (Rare)/Magic: The Gathering Foundations (Rare);0
Arcanis, the Omnipotent (Vanguard);Vanguard;C;0;Vanguard (Special);0
Arcbound Bruiser;Artifact Creature — Golem;C;5;Darksteel (Common);0
Arcbound Condor;Artifact Creature — Bird;B;4;Modern Horizons 3 (Uncommon);0
Arcbound Crusher;Artifact Creature — Juggernaut;C;4;Darksteel (Uncommon)/Planechase (Uncommon);0
Arcbound Fiend;Artifact Creature — Horror;C;6;Darksteel (Uncommon);0
Arcbound Hybrid;Artifact Creature — Beast;C;4;Darksteel (Common);0
Arcbound Lancer;Artifact Creature — Beast;C;7;Darksteel (Uncommon);0
Arcbound Overseer (Vanguard);Vanguard;C;0;Vanguard (Special);0
Arcbound Overseer;Artifact Creature — Golem;C;8;Darksteel (Rare);0
Arcbound Ravager;Artifact Creature — Beast;C;2;Darksteel (Rare)/Modern Masters (Rare)/Masterpiece Series: Kaladesh Inventions (Special)/Secret Lair Drop (Rare);0
Arcbound Reclaimer;Artifact Creature — Golem;C;4;Darksteel (Rare);0
Arcbound Slith;Artifact Creature — Slith;C;2;Darksteel (Uncommon)/Planechase (Uncommon);0
Arcbound Stinger;Artifact Creature — Insect;C;2;Darksteel (Common)/Modern Masters (Common);0
Arcbound Wanderer;Artifact Creature — Golem;C;6;Fifth Dawn (Uncommon)/Modern Masters (Common);0
Arcbound Worker;Artifact Creature — Construct;C;1;Darksteel (Common)/Duel Decks: Elspeth vs. Tezzeret (Common)/Modern Masters (Common);0
